x, y
0.42573845513798364, -0.004546771973045427
2.823464151990015, -0.09263821462212879
6.940784911940091, -0.022425911165857515
11.108953913003281, -0.07289326860372436
15.828132945037675, 0.0045286573436708055
24.986825682984332, 0.15920947757408888
29.31447325844774, 0.031863633070067454
33.02870614339204, -0.051010796319107266
38.103822863218234, -0.0010144192449822453
41.63269079646836, -0.020705021375262644
48.565155087135395, 0.20292007825519898
55.32057504738132, -0.20808274762698353
58.0192298802755, -0.07387145858995725
59.977811676605185, 0.07825519889863053
61.569361623445666, 0.23996449532642572
64.17371608191189, 0.41196290123904067
66.154023944899, 0.21748424027244406
67.41274904081727, 0.05347438591406428
68.5651550871354, -0.14433736685747406
69.71478759302917, -0.33908774726469093
70.63930106781307, -0.5367364683718571
72.38616927841723, -0.7159082675168467
73.89081495862803, -0.5517353814940946
74.88605371423289, -0.36529961596985727
75.95571580455785, -0.14473588870371712
76.32644570794619, 0.0712810665893776
77.24911015578053, 0.2745453228026955
77.95358942356584, 0.4803818563872184
79.8451439929737, 0.6662741830302152
81.73577404890676, 0.4528113904789508
82.51282762446263, 0.23400478226215493
83.8348818934036, 0.02313238171147025
86.38145425969584, -0.2658321860734729
87.73494198677946, -0.020324614158394316
88.97055424582814, 0.23724730092022317
