x, y
-0.002350788288288288, 3.2101748588737435
0.030658783783783783, 7.535453669282665
0.05671452702702703, 0.6193033181880765
0.09601632882882884, -5.042131350681537
0.14379222972972974, -11.885790995456423
0.1880489864864865, -3.821423654137409
0.20560247747747748, 5.46902106567534
0.23806306306306307, 14.345105328376704
0.27153716216216217, 9.286864931846344
0.29436936936936936, 9.182156133828997
0.3393158783783784, 15.111179953187388
0.3859515765765766, 11.857152691725183
0.4358671171171171, 19.543852402588463
0.502927927927928, 27.882073523337464
0.5362331081081081, 18.266763045573455
0.5510135135135136, 6.123227316535867
0.5678350225225225, -13.143191518656202
0.5905827702702703, -31.451122125843316
0.6539695945945946, -14.657441828445545
0.6868665540540541, -0.5262288310615448
0.7298001126126126, 6.779223461379595
0.793947072072072, -6.263733994217265
0.8277449324324324, 3.5117719950433703
0.8615005630630631, 11.602987746110422
0.8908783783783784, 11.602987746110422
0.9332911036036036, 22.23406305934187
0.9782516891891893, 37.08302354399009
1.0030405405405405, 20.067396392675203
1.007882882882883, 4.915048877874157
1.0152730855855856, -9.34056175134242
1.0503800675675676, -21.933360870163845
1.0868524774774775, -5.357152691725182
1.0987612612612612, 8.340905961723806
1.1432150900900901, 24.87773647253201
1.1923141891891893, 6.90272614622057
1.273071509009009, 13.62288310615448
1.340456081081081, 6.8535040616825
1.4099380630630631, 14.188489604846483
1.4800394144144144, 2.1451879388682364
1.5575028153153154, 21.13864794162192
