1.419215533004843905e+02,4.324630698418231134e+01,0.000000000000000000e+00,1.419386663196895881e+02,4.325756795127313126e+01,-3.061923759980345050e+00,1.419215533004843905e+02,4.328712749489999823e+01,-1.616922461835202047e-03,3.599873138768844569e+02,5.815105801407186448e+01,7.000000000000000000e+01
1.419386663196895881e+02,4.325756795127313126e+01,-3.061923759980345050e+00,1.419443007255370048e+02,4.329419491078517979e+01,-3.965690165618979801e+00,1.419215533004843905e+02,4.328712749489999823e+01,-1.616922461835202047e-03,7.334034084275641296e-01,5.757889339091249070e+01,7.000000000000000000e+01
1.419553836125353996e+02,4.326220999287958335e+01,-6.023788046564732213e+00,1.419655516522931862e+02,4.329136837295890672e+01,-7.666881848416778666e+00,1.419443007255370048e+02,4.329419491078517979e+01,-3.965690165618979801e+00,1.382484538365687410e+00,5.738289733630909950e+01,7.000000000000000000e+01
1.419386663196895881e+02,4.325756795127313126e+01,-3.061923759980345050e+00,1.419553836125353996e+02,4.326220999287958335e+01,-6.023788046564732213e+00,1.419443007255370048e+02,4.329419491078517979e+01,-3.965690165618979801e+00,8.678784463562724261e-01,5.801342042295451762e+01,7.000000000000000000e+01
1.419443007255370048e+02,4.329419491078517979e+01,-3.965690165618979801e+00,1.419362624923786882e+02,4.332617751497115677e+01,-2.507871325056839851e+00,1.419215533004843905e+02,4.328712749489999823e+01,-1.616922461835202047e-03,5.422783329065202773e-01,5.755095339823031253e+01,7.000000000000000000e+01
1.419215533004843905e+02,4.332794800561769222e+01,0.000000000000000000e+00,1.419362624923786882e+02,4.332617751497115677e+01,-2.507871325056839851e+00,1.419215533004843905e+02,4.336665675711694234e+01,-1.453953964301035956e-03,3.599873777678041051e+02,5.690367751266866492e+01,7.000000000000000000e+01
1.419725586016002126e+02,4.325911741682330103e+01,-9.074241513719243812e+00,1.420015317341280081e+02,4.325193076800117353e+01,-1.185207234840527057e+01,1.419876954160233140e+02,4.328659510468911265e+01,-1.067747988393329983e+01,3.571305595733896325e+02,4.117533010588675779e+01,7.000000000000000000e+01
1.419215533004843905e+02,4.324630698418231134e+01,0.000000000000000000e+00,1.419246718344726048e+02,4.322893408267540138e+01,-2.443507376033267064e+00,1.419386663196895881e+02,4.325756795127313126e+01,-3.061923759980345050e+00,2.179086617839133666e+01,6.697389199848433350e+01,7.000000000000000000e+01
1.419215533004843905e+02,4.328712749489999823e+01,-1.616922461835202047e-03,1.419362624923786882e+02,4.332617751497115677e+01,-2.507871325056839851e+00,1.419215533004843905e+02,4.332794800561769222e+01,0.000000000000000000e+00,1.331156427373622782e-02,5.690224960197600979e+01,7.000000000000000000e+01
1.419553836125353996e+02,4.326220999287958335e+01,-6.023788046564732213e+00,1.419725586016002126e+02,4.325911741682330103e+01,-9.074241513719243812e+00,1.419655516522931862e+02,4.329136837295890672e+01,-7.666881848416778666e+00,1.703858553527189512e+00,5.783891248795185902e+01,7.000000000000000000e+01
1.419581546977925939e+02,4.332456842302195810e+01,-6.240180043891086825e+00,1.419362624923786882e+02,4.332617751497115677e+01,-2.507871325056839851e+00,1.419443007255370048e+02,4.329419491078517979e+01,-3.965690165618979801e+00,9.368849583931222469e-01,5.687328056252128050e+01,7.000000000000000000e+01
1.419655516522931862e+02,4.329136837295890672e+01,-7.666881848416778666e+00,1.419581546977925939e+02,4.332456842302195810e+01,-6.240180043891086825e+00,1.419443007255370048e+02,4.329419491078517979e+01,-3.965690165618979801e+00,1.417647537988908191e+00,5.738116970971767472e+01,7.000000000000000000e+01
1.419725586016002126e+02,4.325911741682330103e+01,-9.074241513719243812e+00,1.419765199212590971e+02,4.322836359315496679e+01,-1.033339075384265016e+01,1.420015317341280081e+02,4.325193076800117353e+01,-1.185207234840527057e+01,1.844687739213526356e+01,4.002854173248545777e+01,7.000000000000000000e+01
1.419725586016002126e+02,4.325911741682330103e+01,-9.074241513719243812e+00,1.419876954160233140e+02,4.328659510468911265e+01,-1.067747988393329983e+01,1.419655516522931862e+02,4.329136837295890672e+01,-7.666881848416778666e+00,6.357254565703313709e+00,5.024306089106873685e+01,7.000000000000000000e+01
1.419386663196895881e+02,4.325756795127313126e+01,-3.061923759980345050e+00,1.419246718344726048e+02,4.322893408267540138e+01,-2.443507376033267064e+00,1.419421579254644996e+02,4.323159141856414323e+01,-4.932342310509739036e+00,1.903209225009589289e+01,5.503014967011138481e+01,7.000000000000000000e+01
1.419386663196895881e+02,4.325756795127313126e+01,-3.061923759980345050e+00,1.419421579254644996e+02,4.323159141856414323e+01,-4.932342310509739036e+00,1.419553836125353996e+02,4.326220999287958335e+01,-6.023788046564732213e+00,1.373435250903354721e+01,6.040489945153448303e+01,7.000000000000000000e+01
1.419581546977925939e+02,4.332456842302195810e+01,-6.240180043891086825e+00,1.419699525273385916e+02,4.334367959306992901e+01,-8.231272645163699053e+00,1.419504089820080992e+02,4.335670624727575273e+01,-4.910092827936750837e+00,1.728340511090556142e-01,5.676416022722259669e+01,7.000000000000000000e+01
1.419781894172876093e+02,4.331669781538158759e+01,-9.699576289477590763e+00,1.419581546977925939e+02,4.332456842302195810e+01,-6.240180043891086825e+00,1.419655516522931862e+02,4.329136837295890672e+01,-7.666881848416778666e+00,1.655313072860238544e+00,5.694999056486010147e+01,7.000000000000000000e+01
1.419725586016002126e+02,4.325911741682330103e+01,-9.074241513719243812e+00,1.419598260732454946e+02,4.323336636854830317e+01,-7.555019410773638810e+00,1.419765199212590971e+02,4.322836359315496679e+01,-1.033339075384265016e+01,7.211062750209650041e+00,5.548840524044855016e+01,7.000000000000000000e+01
1.419553836125353996e+02,4.326220999287958335e+01,-6.023788046564732213e+00,1.419598260732454946e+02,4.323336636854830317e+01,-7.555019410773638810e+00,1.419725586016002126e+02,4.325911741682330103e+01,-9.074241513719243812e+00,8.705526005948239998e+00,5.756173762951637940e+01,7.000000000000000000e+01
1.419781894172876093e+02,4.331669781538158759e+01,-9.699576289477590763e+00,1.419699525273385916e+02,4.334367959306992901e+01,-8.231272645163699053e+00,1.419581546977925939e+02,4.332456842302195810e+01,-6.240180043891086825e+00,6.461705638160601950e-01,5.712038054622126282e+01,7.000000000000000000e+01
1.419521966924986032e+02,4.320760796044468321e+01,-9.070755495713456185e+00,1.419598260732454946e+02,4.323336636854830317e+01,-7.555019410773638810e+00,1.419328209240291869e+02,4.320625915707820752e+01,-6.166174082127326983e+00,3.383817906925595054e+01,5.958576488498162860e+01,7.000000000000000000e+01
1.419328209240291869e+02,4.320625915707820752e+01,-6.166174082127326983e+00,1.419598260732454946e+02,4.323336636854830317e+01,-7.555019410773638810e+00,1.419421579254644996e+02,4.323159141856414323e+01,-4.932342310509739036e+00,3.399831735378435837e+01,5.994505616615222721e+01,7.000000000000000000e+01
1.419521966924986032e+02,4.320760796044468321e+01,-9.070755495713456185e+00,1.419741886785355121e+02,4.319786283523089310e+01,-1.153750065574877048e+01,1.419765199212590971e+02,4.322836359315496679e+01,-1.033339075384265016e+01,2.691021618236347734e+01,4.273891594592296883e+01,7.000000000000000000e+01
1.419064091750855141e+02,4.320371579027560216e+01,-2.331984883790028107e+00,1.419246718344726048e+02,4.322893408267540138e+01,-2.443507376033267064e+00,1.419039724405375864e+02,4.322159254527601746e+01,-7.518998281739186496e-04,3.483635084256632553e+01,5.979396296550805801e+01,7.000000000000000000e+01
1.418864058290643868e+02,4.319687541645738094e+01,0.000000000000000000e+00,1.419064091750855141e+02,4.320371579027560216e+01,-2.331984883790028107e+00,1.419039724405375864e+02,4.322159254527601746e+01,-7.518998281739186496e-04,3.539411558134944613e+01,5.953209879663120319e+01,7.000000000000000000e+01
1.419039724405375864e+02,4.322159254527601746e+01,-7.518998281739186496e-04,1.419246718344726048e+02,4.322893408267540138e+01,-2.443507376033267064e+00,1.419215533004843905e+02,4.324630698418231134e+01,0.000000000000000000e+00,3.543385206422865963e+01,6.015905783732243606e+01,7.000000000000000000e+01
1.419521966924986032e+02,4.320760796044468321e+01,-9.070755495713456185e+00,1.419328209240291869e+02,4.320625915707820752e+01,-6.166174082127326983e+00,1.419280038807009134e+02,4.318375256115525218e+01,-7.741090741252264706e+00,3.340057863331141874e+01,5.943841820977199575e+01,7.000000000000000000e+01
1.419421579254644996e+02,4.323159141856414323e+01,-4.932342310509739036e+00,1.419598260732454946e+02,4.323336636854830317e+01,-7.555019410773638810e+00,1.419553836125353996e+02,4.326220999287958335e+01,-6.023788046564732213e+00,1.111985763710711161e+01,5.424210939116555608e+01,7.000000000000000000e+01
1.419064091750855141e+02,4.320371579027560216e+01,-2.331984883790028107e+00,1.419234298393990912e+02,4.321281378907809056e+01,-4.005605475774245861e+00,1.419246718344726048e+02,4.322893408267540138e+01,-2.443507376033267064e+00,3.483556046374101811e+01,5.977565333945706527e+01,7.000000000000000000e+01
1.419328209240291869e+02,4.320625915707820752e+01,-6.166174082127326983e+00,1.419234298393990912e+02,4.321281378907809056e+01,-4.005605475774245861e+00,1.419121198200055005e+02,4.318817635815855738e+01,-4.828096654510773078e+00,3.391088223446944738e+01,5.950271021899749968e+01,7.000000000000000000e+01
1.419246718344726048e+02,4.322893408267540138e+01,-2.443507376033267064e+00,1.419234298393990912e+02,4.321281378907809056e+01,-4.005605475774245861e+00,1.419421579254644996e+02,4.323159141856414323e+01,-4.932342310509739036e+00,3.448150748616264138e+01,6.003899854802382663e+01,7.000000000000000000e+01
1.419421579254644996e+02,4.323159141856414323e+01,-4.932342310509739036e+00,1.419234298393990912e+02,4.321281378907809056e+01,-4.005605475774245861e+00,1.419328209240291869e+02,4.320625915707820752e+01,-6.166174082127326983e+00,3.425080018583167174e+01,5.950054953501123123e+01,7.000000000000000000e+01
1.419106293376935071e+02,4.316329837136613889e+01,-6.294535886670018954e+00,1.418926000328154089e+02,4.314124397700344105e+01,-4.857189023463433841e+00,1.419082397734680114e+02,4.313781178125376670e+01,-7.642316382246463036e+00,2.268251738505491844e+01,5.784629820065934069e+01,7.000000000000000000e+01
1.419280038807009134e+02,4.318375256115525218e+01,-7.741090741252264706e+00,1.419121198200055005e+02,4.318817635815855738e+01,-4.828096654510773078e+00,1.419106293376935071e+02,4.316329837136613889e+01,-6.294535886670018954e+00,2.272499269099873942e+01,5.802992999514542305e+01,7.000000000000000000e+01
1.418926000328154089e+02,4.314124397700344105e+01,-4.857189023463433841e+00,1.418826343023532957e+02,4.315452049892383712e+01,-2.318905256268407822e+00,1.418716931855514076e+02,4.313131814259615737e+01,-2.242999104793852894e+00,2.427491898102459444e+01,5.751420598913244220e+01,7.000000000000000000e+01
1.418651889281277079e+02,4.314682877323191690e+01,-9.094947017729282379e-13,1.418826343023532957e+02,4.315452049892383712e+01,-2.318905256268407822e+00,1.418757930320805087e+02,4.317185258489004696e+01,-6.656899868175969459e-04,2.295740819676323241e+01,5.795081407970734944e+01,7.000000000000000000e+01
1.418926000328154089e+02,4.314124397700344105e+01,-4.857189023463433841e+00,1.418900158610244944e+02,4.311693749503208295e+01,-6.304286294221128628e+00,1.419082397734680114e+02,4.313781178125376670e+01,-7.642316382246463036e+00,2.543212564785354957e+01,5.810189982626270933e+01,7.000000000000000000e+01
1.419121198200055005e+02,4.318817635815855738e+01,-4.828096654510773078e+00,1.419064091750855141e+02,4.320371579027560216e+01,-2.331984883790028107e+00,1.418925248303497995e+02,4.317942845905486848e+01,-2.217673716534591222e+00,2.858752663413330097e+01,6.100008636518361982e+01,7.000000000000000000e+01
1.419256628979956076e+02,4.315890186110676296e+01,-9.054864556322172575e+00,1.419106293376935071e+02,4.316329837136613889e+01,-6.294535886670018954e+00,1.419082397734680114e+02,4.313781178125376670e+01,-7.642316382246463036e+00,2.263033976949425607e+01,5.792172985696922893e+01,7.000000000000000000e+01
1.419082397734680114e+02,4.313781178125376670e+01,-7.642316382246463036e+00,1.418900158610244944e+02,4.311693749503208295e+01,-6.304286294221128628e+00,1.419052726353361038e+02,4.311310969427552919e+01,-9.056128065298253205e+00,2.542056028780497101e+01,5.808343323068054787e+01,7.000000000000000000e+01
1.418757930320805087e+02,4.317185258489004696e+01,-6.656899868175969459e-04,1.418925248303497995e+02,4.317942845905486848e+01,-2.217673716534591222e+00,1.418864058290643868e+02,4.319687541645738094e+01,0.000000000000000000e+00,2.299086891918737052e+01,5.804525189687591080e+01,7.000000000000000000e+01
1.418757930320805087e+02,4.317185258489004696e+01,-6.656899868175969459e-04,1.418826343023532957e+02,4.315452049892383712e+01,-2.318905256268407822e+00,1.418925248303497995e+02,4.317942845905486848e+01,-2.217673716534591222e+00,2.287470832992682546e+01,5.798871109014652347e+01,7.000000000000000000e+01
1.419256628979956076e+02,4.315890186110676296e+01,-9.054864556322172575e+00,1.419280038807009134e+02,4.318375256115525218e+01,-7.741090741252264706e+00,1.419106293376935071e+02,4.316329837136613889e+01,-6.294535886670018954e+00,2.264903754789015267e+01,5.792266444831669503e+01,7.000000000000000000e+01
1.418925248303497995e+02,4.317942845905486848e+01,-2.217673716534591222e+00,1.419064091750855141e+02,4.320371579027560216e+01,-2.331984883790028107e+00,1.418864058290643868e+02,4.319687541645738094e+01,0.000000000000000000e+00,2.831292017355789525e+01,5.560338447695022523e+01,7.000000000000000000e+01
1.419256628979956076e+02,4.315890186110676296e+01,-9.054864556322172575e+00,1.419457593061638079e+02,4.317888857772769740e+01,-1.043289643014941070e+01,1.419280038807009134e+02,4.318375256115525218e+01,-7.741090741252264706e+00,2.609078117194870927e+01,5.325271065316927377e+01,7.000000000000000000e+01
1.418925248303497995e+02,4.317942845905486848e+01,-2.217673716534591222e+00,1.418974145500741884e+02,4.316406406455409694e+01,-4.079174605168191192e+00,1.419121198200055005e+02,4.318817635815855738e+01,-4.828096654510773078e+00,2.280598214432395565e+01,5.800941773107049926e+01,7.000000000000000000e+01
1.419121198200055005e+02,4.318817635815855738e+01,-4.828096654510773078e+00,1.418974145500741884e+02,4.316406406455409694e+01,-4.079174605168191192e+00,1.419106293376935071e+02,4.316329837136613889e+01,-6.294535886670018954e+00,2.278643578391237412e+01,5.795118834419417198e+01,7.000000000000000000e+01
1.419280038807009134e+02,4.318375256115525218e+01,-7.741090741252264706e+00,1.419328209240291869e+02,4.320625915707820752e+01,-6.166174082127326983e+00,1.419121198200055005e+02,4.318817635815855738e+01,-4.828096654510773078e+00,3.367998706468612369e+01,5.912628162570486978e+01,7.000000000000000000e+01
1.418926000328154089e+02,4.314124397700344105e+01,-4.857189023463433841e+00,1.418764179006311963e+02,4.311640597611982884e+01,-4.153061390305082590e+00,1.418900158610244944e+02,4.311693749503208295e+01,-6.304286294221128628e+00,2.543785967032670214e+01,5.809458101009764874e+01,7.000000000000000000e+01
1.419106293376935071e+02,4.316329837136613889e+01,-6.294535886670018954e+00,1.418974145500741884e+02,4.316406406455409694e+01,-4.079174605168191192e+00,1.418926000328154089e+02,4.314124397700344105e+01,-4.857189023463433841e+00,2.274769374189616045e+01,5.794503429527726013e+01,7.000000000000000000e+01
1.418926000328154089e+02,4.314124397700344105e+01,-4.857189023463433841e+00,1.418974145500741884e+02,4.316406406455409694e+01,-4.079174605168191192e+00,1.418826343023532957e+02,4.315452049892383712e+01,-2.318905256268407822e+00,2.276642927487937129e+01,5.790102131702377619e+01,7.000000000000000000e+01
1.419256628979956076e+02,4.315890186110676296e+01,-9.054864556322172575e+00,1.419468256864720104e+02,4.315209759705537351e+01,-1.130611142371799005e+01,1.419457593061638079e+02,4.317888857772769740e+01,-1.043289643014941070e+01,1.647422620859854803e+01,4.234981907014470437e+01,7.000000000000000000e+01
1.419121198200055005e+02,4.318817635815855738e+01,-4.828096654510773078e+00,1.419234298393990912e+02,4.321281378907809056e+01,-4.005605475774245861e+00,1.419064091750855141e+02,4.320371579027560216e+01,-2.331984883790028107e+00,3.405507237051988056e+01,5.911729978926076967e+01,7.000000000000000000e+01
1.418826343023532957e+02,4.315452049892383712e+01,-2.318905256268407822e+00,1.418974145500741884e+02,4.316406406455409694e+01,-4.079174605168191192e+00,1.418925248303497995e+02,4.317942845905486848e+01,-2.217673716534591222e+00,2.287545850887078913e+01,5.797284814767753858e+01,7.000000000000000000e+01
1.418711212203743059e+02,4.309621814223969238e+01,-4.852675541276767035e+00,1.418592067247892885e+02,4.310461992481356930e+01,-2.281852320327744099e+00,1.418497488367237906e+02,4.307676781714408776e+01,-2.574269100337915006e+00,2.190145070622164170e+01,5.847713365496127835e+01,7.000000000000000000e+01
1.418861997203252940e+02,4.309240708060728764e+01,-7.579102280388723578e+00,1.418711212203743059e+02,4.309621814223969238e+01,-4.852675541276767035e+00,1.418672582198809096e+02,4.307041254733793068e+01,-5.844390041896986077e+00,2.094673911306002267e+01,5.780804958771571478e+01,7.000000000000000000e+01
1.418528024868085140e+02,4.312082199824916273e+01,-7.355881571129430085e-04,1.418716931855514076e+02,4.313131814259615737e+01,-2.242999104793852894e+00,1.418651889281277079e+02,4.314682877323191690e+01,-9.094947017729282379e-13,2.547559061363876154e+01,5.813983788512673812e+01,7.000000000000000000e+01
1.418861997203252940e+02,4.309240708060728764e+01,-7.579102280388723578e+00,1.418900158610244944e+02,4.311693749503208295e+01,-6.304286294221128628e+00,1.418711212203743059e+02,4.309621814223969238e+01,-4.852675541276767035e+00,2.553293598335897130e+01,5.813686168075931704e+01,7.000000000000000000e+01
1.419052726353361038e+02,4.311310969427552919e+01,-9.056128065298253205e+00,1.418900158610244944e+02,4.311693749503208295e+01,-6.304286294221128628e+00,1.418861997203252940e+02,4.309240708060728764e+01,-7.579102280388723578e+00,2.556022534899799936e+01,5.809607639578289451e+01,7.000000000000000000e+01
1.418861997203252940e+02,4.309240708060728764e+01,-7.579102280388723578e+00,1.418672582198809096e+02,4.307041254733793068e+01,-5.844390041896986077e+00,1.418843473560332882e+02,4.306689836842026153e+01,-8.880098695475680870e+00,2.092173282728057515e+01,5.777672689654922067e+01,7.000000000000000000e+01
1.418528024868085140e+02,4.312082199824916273e+01,-7.355881571129430085e-04,1.418592067247892885e+02,4.310461992481356930e+01,-2.281852320327744099e+00,1.418716931855514076e+02,4.313131814259615737e+01,-2.242999104793852894e+00,2.548722977707006976e+01,5.814716347308264943e+01,7.000000000000000000e+01
1.418716931855514076e+02,4.313131814259615737e+01,-2.242999104793852894e+00,1.418764179006311963e+02,4.311640597611982884e+01,-4.153061390305082590e+00,1.418926000328154089e+02,4.314124397700344105e+01,-4.857189023463433841e+00,2.545573167877458332e+01,5.815434690278097207e+01,7.000000000000000000e+01
1.418716931855514076e+02,4.313131814259615737e+01,-2.242999104793852894e+00,1.418826343023532957e+02,4.315452049892383712e+01,-2.318905256268407822e+00,1.418651889281277079e+02,4.314682877323191690e+01,-9.094947017729282379e-13,2.431551611361522092e+01,5.861205457825887777e+01,7.000000000000000000e+01
1.418404265713766961e+02,4.309481388840479354e+01,9.094947017729282379e-13,1.418592067247892885e+02,4.310461992481356930e+01,-2.281852320327744099e+00,1.418528024868085140e+02,4.312082199824916273e+01,-7.355881571129430085e-04,2.543918834209065594e+01,5.816722040243281810e+01,7.000000000000000000e+01
1.418592067247892885e+02,4.310461992481356930e+01,-2.281852320327744099e+00,1.418764179006311963e+02,4.311640597611982884e+01,-4.153061390305082590e+00,1.418716931855514076e+02,4.313131814259615737e+01,-2.242999104793852894e+00,2.548736121338603411e+01,5.813916975000659448e+01,7.000000000000000000e+01
1.418900158610244944e+02,4.311693749503208295e+01,-6.304286294221128628e+00,1.418764179006311963e+02,4.311640597611982884e+01,-4.153061390305082590e+00,1.418711212203743059e+02,4.309621814223969238e+01,-4.852675541276767035e+00,2.551698745927756562e+01,5.811322971654438163e+01,7.000000000000000000e+01
1.418711212203743059e+02,4.309621814223969238e+01,-4.852675541276767035e+00,1.418764179006311963e+02,4.311640597611982884e+01,-4.153061390305082590e+00,1.418592067247892885e+02,4.310461992481356930e+01,-2.281852320327744099e+00,2.550134103245135009e+01,5.814997963615080323e+01,7.000000000000000000e+01
1.418497488367237906e+02,4.307676781714408776e+01,-2.574269100337915006e+00,1.418503172269392962e+02,4.305312781601981698e+01,-4.013105552706292656e+00,1.418672582198809096e+02,4.307041254733793068e+01,-5.844390041896986077e+00,1.889815443424581431e+01,5.766937046607673523e+01,7.000000000000000000e+01
1.418672582198809096e+02,4.307041254733793068e+01,-5.844390041896986077e+00,1.418711212203743059e+02,4.309621814223969238e+01,-4.852675541276767035e+00,1.418497488367237906e+02,4.307676781714408776e+01,-2.574269100337915006e+00,2.101460564715637247e+01,5.766949271225723805e+01,7.000000000000000000e+01
1.418843473560332882e+02,4.306689836842026153e+01,-8.880098695475680870e+00,1.418640393586759956e+02,4.304377476816078740e+01,-6.828626027718200930e+00,1.418837769149077133e+02,4.304149576259514021e+01,-1.010492392811920936e+01,1.794137288784518347e+01,5.654487822299279998e+01,7.000000000000000000e+01
1.418672582198809096e+02,4.307041254733793068e+01,-5.844390041896986077e+00,1.418640393586759956e+02,4.304377476816078740e+01,-6.828626027718200930e+00,1.418843473560332882e+02,4.306689836842026153e+01,-8.880098695475680870e+00,1.895917934203891519e+01,5.764710488256116605e+01,7.000000000000000000e+01
1.418503172269392962e+02,4.305312781601981698e+01,-4.013105552706292656e+00,1.418640393586759956e+02,4.304377476816078740e+01,-6.828626027718200930e+00,1.418672582198809096e+02,4.307041254733793068e+01,-5.844390041896986077e+00,1.893304231952087591e+01,5.770240162983447618e+01,7.000000000000000000e+01
1.418306231150934025e+02,4.306604927549877715e+01,-8.526293095201253891e-04,1.418497488367237906e+02,4.307676781714408776e+01,-2.574269100337915006e+00,1.418404265713766961e+02,4.309481388840479354e+01,9.094947017729282379e-13,1.882910697723878357e+01,5.769276267069377440e+01,7.000000000000000000e+01
1.418640393586759956e+02,4.304377476816078740e+01,-6.828626027718200930e+00,1.418545992823181905e+02,4.301821254851949305e+01,-6.240436884746486612e+00,1.418687984341198103e+02,4.301862285252303053e+01,-8.653028423693285731e+00,1.321327637564724000e+01,5.768953267089994341e+01,7.000000000000000000e+01
1.418497488367237906e+02,4.307676781714408776e+01,-2.574269100337915006e+00,1.418592067247892885e+02,4.310461992481356930e+01,-2.281852320327744099e+00,1.418404265713766961e+02,4.309481388840479354e+01,9.094947017729282379e-13,2.217550681281492686e+01,5.630732130399308488e+01,7.000000000000000000e+01
1.418497488367237906e+02,4.307676781714408776e+01,-2.574269100337915006e+00,1.418360560788898113e+02,4.304776972200956919e+01,-1.943338308978127094e+00,1.418503172269392962e+02,4.305312781601981698e+01,-4.013105552706292656e+00,1.885585230926922762e+01,5.772115291848432150e+01,7.000000000000000000e+01
1.418640393586759956e+02,4.304377476816078740e+01,-6.828626027718200930e+00,1.418450474620148896e+02,4.303053699143661959e+01,-4.305582714923730236e+00,1.418545992823181905e+02,4.301821254851949305e+01,-6.240436884746486612e+00,1.257218109269740225e+01,5.541137328176264276e+01,7.000000000000000000e+01
1.418503172269392962e+02,4.305312781601981698e+01,-4.013105552706292656e+00,1.418450474620148896e+02,4.303053699143661959e+01,-4.305582714923730236e+00,1.418640393586759956e+02,4.304377476816078740e+01,-6.828626027718200930e+00,1.720714791973471591e+01,5.792858179090381299e+01,7.000000000000000000e+01
1.418360560788898113e+02,4.304776972200956919e+01,-1.943338308978127094e+00,1.418450474620148896e+02,4.303053699143661959e+01,-4.305582714923730236e+00,1.418503172269392962e+02,4.305312781601981698e+01,-4.013105552706292656e+00,1.732888105877890084e+01,5.716656049140347307e+01,7.000000000000000000e+01
1.418306231150934025e+02,4.306604927549877715e+01,-8.526293095201253891e-04,1.418360560788898113e+02,4.304776972200956919e+01,-1.943338308978127094e+00,1.418497488367237906e+02,4.307676781714408776e+01,-2.574269100337915006e+00,1.885159830966706451e+01,5.770408799410740386e+01,7.000000000000000000e+01
