x, y
9.92715159853724, 0.44628603203644907
10.011151743365074, -4.485102871800391
10.058329410912778, -1.4371558234228416
10.13012781056519, -3.6499309404652998
10.212896918787791, 1.3675581624782507
10.293276367717876, -2.158962492600764
10.382273072884608, 2.293135302875388
10.465549078532893, -1.038942402554306
10.528657808030703, 5.592925433640065
10.630037293167748, 1.9752820678397818
10.717042615590717, 6.106656621643437
10.847423874868749, -0.43839351378500063
10.942901625692459, 5.507542736192577
11.046598356204063, 0.08610019910671043
11.208950360259243, 6.179841790884141
11.31825916941236, 1.214012807404617
11.416669683913248, 5.8576835458932
11.54343024729353, 1.5419110656693393
11.674644266628047, 6.435989883226605
11.860385966182701, 22.539597122818346
11.97957927513668, -53.27952070889164
12.12429849016981, 27.758704192003442
12.220102103624317, -28.03135482250803
12.370505811216916, 82.64686362087213
12.440964553387161, -65.80207716730345
12.607806220355553, 67.74865916877432
12.6872804953112, -18.345799924662327
12.82892211883124, 12.092772964537481
12.880806691046018, 0.38171088270641623
12.94054817335892, 5.656783081310875
12.985263767696152, -28.087319951927388
13.133386436873167, 36.68298982941398
13.235743509902603, -27.18111535632926
13.418878308410877, 6.363522215645124
13.49241464209421, -15.194532637356724
13.559035446612839, -0.1047552422464977
13.619754516818134, -4.926366392222282
13.753213367609254, 2.085059821700838
13.909555016474165, -22.280579023838992
14.060393207574496, 13.217815566198496
14.138781273760817, -11.98156020735798
14.185705492595677, -7.337889468869396
14.234657301133279, -11.800749789233887
14.311524675042543, -5.4731026565498935
14.411998986205148, -27.85484941433927
14.54752163365799, 8.160863871997703
14.69234946956805, -33.59414518646074
14.814077265650457, -2.722201295090495
14.916289510843985, -25.58539166621823
15.04634490749122, -2.72076629177205
15.171114088127737, -32.43251000017938
15.306962598211376, -20.354087068826345
15.387595495854303, -23.79953003641321
15.508056048372497, -6.255179465102513
15.620333828161773, -43.20938492170263
15.749013360367861, -14.928339521785144
15.854737680582208, -53.88580961093472
15.98863101488106, -14.934079535058924
16.076034613852784, -45.17103445801718
16.278431514537093, -27.597983820337586
16.351895434302474, -38.321046117419144
16.447192150331293, -32.78767332149456
16.5289836706615, -44.58842311072844
16.604076903580868, -41.45007085328885
16.66048734566784, -50.89741520027265
16.77233064194938, -33.787153132791616
16.940041275933233, -51.00719295413371
17.035772475469784, -44.3487775565481
17.140265759078893, -57.33914509677304
17.209493464643906, -40.501533659796586
