x, y
0.03106456695382252, 3.5228030086641913
0.2727144458466917, -0.0009521089212605922
0.4217585225713905, 1.0373226697134152
0.5346585876321792, -0.5246120156145864
0.7256551151105642, 4.50109492525945
0.9260580216817038, 1.2905836427687327
1.173116568552907, -5.034275921165381
1.2731534102043536, -3.526135389888603
1.400445235277057, -5.781205369894316
1.6546761462064858, 3.1871846139198325
1.8371599006059276, 2.713986480053318
2.020113973960007, -8.255260401789965
2.1015497009555313, -9.14976673331429
2.2208931356948574, -7.688755593639913
2.3308066753936965, -11.100161858516614
2.516465082736943, -1.4929067885366085
2.6429338496390304, -1.4929067885366085
2.7314713928495844, -5.919261163477102
2.839856395945851, -2.6035418451870895
3.0483958204322232, -14.66104922403123
3.2624614926355893, -6.710463677044654
3.3889772914331404, -6.710463677044654
3.5907911548681932, -8.012948681329144
3.883447124391525, -20.566504808150054
3.9550061533396565, -20.743121013043893
4.258244299342338, -13.998381414833858
4.523080902698847, -15.183757021803295
4.68738682950154, -27.466914214986197
4.761273937275129, -28.414262591640483
5.286408566075894, -18.717985337522613
5.540945184325837, -28.71322479291631
5.640958510029552, -28.862229839093594
