0.000000000000000000e+00,2.040985278283322657e+00
0.000000000000000000e+00,1.470034464486356773e+00
0.000000000000000000e+00,1.595989043047746803e+00
0.000000000000000000e+00,1.472760356203371535e+00
0.000000000000000000e+00,1.288289710846437508e+00
0.000000000000000000e+00,1.416116664161727989e+00
0.000000000000000000e+00,1.863880534787585308e+00
0.000000000000000000e+00,2.004930843222359815e+00
0.000000000000000000e+00,1.626294944984789437e+00
0.000000000000000000e+00,1.025119950548843750e+00
0.000000000000000000e+00,1.594187326974496832e+00
0.000000000000000000e+00,1.706854926176706755e+00
0.000000000000000000e+00,1.820665301074391174e+00
0.000000000000000000e+00,9.919721470429432308e-01
0.000000000000000000e+00,1.574218441163664606e+00
0.000000000000000000e+00,1.430210304954833589e+00
0.000000000000000000e+00,2.169373177131419972e+00
0.000000000000000000e+00,1.329833420298861091e+00
0.000000000000000000e+00,1.899437353565560649e+00
0.000000000000000000e+00,2.008442289874423636e+00
0.000000000000000000e+00,1.613385412892824666e+00
0.000000000000000000e+00,1.757871128870948763e+00
0.000000000000000000e+00,1.521420050560798654e+00
0.000000000000000000e+00,1.743719644409355007e+00
0.000000000000000000e+00,1.533071191285099166e+00
0.000000000000000000e+00,2.056977492441037114e+00
0.000000000000000000e+00,1.912077876514339581e+00
0.000000000000000000e+00,1.305622071388280236e+00
0.000000000000000000e+00,1.957026684715554854e+00
0.000000000000000000e+00,1.439275415338117092e+00
0.000000000000000000e+00,1.626786791718854541e+00
0.000000000000000000e+00,1.685289113493777302e+00
0.000000000000000000e+00,1.754520373121574384e+00
0.000000000000000000e+00,1.596494624563177700e+00
0.000000000000000000e+00,1.409408543043312090e+00
0.000000000000000000e+00,1.121985039401951489e+00
0.000000000000000000e+00,1.718651307050620414e+00
0.000000000000000000e+00,1.967300687172468310e+00
0.000000000000000000e+00,1.569497531528615486e+00
0.000000000000000000e+00,1.344932669418106741e+00
0.000000000000000000e+00,2.087096083660116896e+00
0.000000000000000000e+00,1.270246312037651037e+00
0.000000000000000000e+00,1.411578394138315540e+00
0.000000000000000000e+00,1.121395302952960416e+00
0.000000000000000000e+00,1.718039898520262065e+00
0.000000000000000000e+00,1.594687882834399328e+00
0.000000000000000000e+00,1.189325708230261514e+00
0.000000000000000000e+00,1.302342452130194950e+00
0.000000000000000000e+00,2.179540534780729288e+00
0.000000000000000000e+00,2.078381803220818114e+00
0.000000000000000000e+00,2.678370458547820743e+00
0.000000000000000000e+00,2.329016033644044192e+00
0.000000000000000000e+00,1.902405699601411149e+00
0.000000000000000000e+00,1.895539229888619115e+00
0.000000000000000000e+00,2.327945197360725693e+00
0.000000000000000000e+00,1.766995501203441066e+00
0.000000000000000000e+00,2.515122784048804405e+00
0.000000000000000000e+00,2.054887359728940321e+00
0.000000000000000000e+00,1.964242418697976778e+00
0.000000000000000000e+00,2.274398989675961325e+00
0.000000000000000000e+00,2.426622191567230580e+00
0.000000000000000000e+00,2.356425266807035790e+00
0.000000000000000000e+00,2.075609605882580588e+00
0.000000000000000000e+00,1.510265204038075959e+00
0.000000000000000000e+00,1.712561878821708294e+00
0.000000000000000000e+00,2.131192988534917010e+00
0.000000000000000000e+00,2.428934124098319103e+00
0.000000000000000000e+00,2.644531660289877628e+00
0.000000000000000000e+00,2.667441313485269028e+00
0.000000000000000000e+00,2.462520054640037870e+00
0.000000000000000000e+00,2.297650474285696909e+00
0.000000000000000000e+00,2.140525385472780151e+00
0.000000000000000000e+00,2.075113552785838422e+00
0.000000000000000000e+00,2.374446684509208705e+00
0.000000000000000000e+00,2.218657309748145234e+00
0.000000000000000000e+00,2.506331870013222662e+00
0.000000000000000000e+00,1.950171564633708998e+00
0.000000000000000000e+00,2.405418363398273307e+00
0.000000000000000000e+00,2.568563847498055441e+00
0.000000000000000000e+00,2.193535600635290628e+00
0.000000000000000000e+00,2.641052836005034710e+00
0.000000000000000000e+00,2.385770353872338934e+00
0.000000000000000000e+00,1.678877033898551474e+00
0.000000000000000000e+00,2.039773439526413767e+00
0.000000000000000000e+00,2.153655550017154585e+00
0.000000000000000000e+00,2.254108143325953328e+00
0.000000000000000000e+00,1.787748874507073316e+00
0.000000000000000000e+00,2.346053381142307437e+00
0.000000000000000000e+00,1.959299733050954284e+00
0.000000000000000000e+00,2.267943433173907231e+00
0.000000000000000000e+00,1.776642049472082263e+00
0.000000000000000000e+00,1.654721370592062257e+00
0.000000000000000000e+00,2.127803960642819625e+00
0.000000000000000000e+00,2.095855792241004156e+00
0.000000000000000000e+00,2.039927896234345006e+00
0.000000000000000000e+00,2.141213478634577783e+00
0.000000000000000000e+00,2.114477957335149316e+00
0.000000000000000000e+00,2.196164130133980041e+00
0.000000000000000000e+00,2.342159323440619723e+00
0.000000000000000000e+00,2.721608467191663383e+00
0.000000000000000000e+00,1.853876312182897834e+00
0.000000000000000000e+00,1.787015152030343224e+00
0.000000000000000000e+00,2.014906169465644936e+00
0.000000000000000000e+00,1.809682959175973993e+00
0.000000000000000000e+00,2.697690648174659866e+00
0.000000000000000000e+00,2.374957198062059849e+00
0.000000000000000000e+00,2.699490659394477188e+00
0.000000000000000000e+00,2.741959948614447029e+00
0.000000000000000000e+00,1.848613114884061881e+00
0.000000000000000000e+00,2.626233255918725362e+00
0.000000000000000000e+00,2.637981809043271841e+00
0.000000000000000000e+00,2.632940843919865159e+00
0.000000000000000000e+00,2.447389586527674687e+00
0.000000000000000000e+00,2.562470992324355823e+00
0.000000000000000000e+00,2.539396094150764061e+00
0.000000000000000000e+00,1.944517888418286766e+00
0.000000000000000000e+00,2.590458168672646444e+00
0.000000000000000000e+00,2.652104710403041299e+00
0.000000000000000000e+00,2.378629896469239835e+00
0.000000000000000000e+00,2.243329490297160334e+00
0.000000000000000000e+00,2.288846798620422618e+00
0.000000000000000000e+00,2.704780737502301413e+00
0.000000000000000000e+00,2.248367256762017874e+00
0.000000000000000000e+00,2.494036411815269805e+00
0.000000000000000000e+00,1.787416914681956737e+00
0.000000000000000000e+00,2.317440784588009173e+00
0.000000000000000000e+00,2.545666811065512736e+00
0.000000000000000000e+00,2.719465482873261397e+00
0.000000000000000000e+00,1.882836226620260289e+00
0.000000000000000000e+00,2.409480482681258806e+00
0.000000000000000000e+00,2.713058861866304738e+00
0.000000000000000000e+00,2.503676583240664666e+00
0.000000000000000000e+00,2.100353476724321489e+00
0.000000000000000000e+00,2.432742220048234927e+00
0.000000000000000000e+00,2.431460488625743377e+00
0.000000000000000000e+00,2.513509969984160097e+00
0.000000000000000000e+00,2.134450984804034945e+00
0.000000000000000000e+00,2.202062178172640383e+00
